Date,AAPL,XOM,GOOG,WMT,MSFT,GE,IBM,CVX,BRK-B,T,PG,JNJ,PFE,WFC,KO,JPM,ORCL,MRK,VZ,AMZN,INTC,PEP,ABT,QCOM,CSCO,BAC,SLB,C,CMCSA,DIS,MCD,HD,UTX,OXY,COP,UPS,MO,AMGN,AXP,USB
2007-05-03,100.4,80.68,473.23,48.36,30.97,37.34,102.8,79.56,72.36,38.9,62,64.32,26.87,35.84,22.05,52.7,19.02,51.55,41.07,62.19,21.74,67.31,22.84,44.28,27.7,51.23,74.77,496.22,24.61,35.69,49.91,39.06,67.93,51.86,42.11,70.89,14.91,63.91,63.46,34.35
2007-05-04,100.81,80.55,471.12,48.27,30.56,37.15,102.96,79.3,72.62,39.48,62.41,64.48,27.08,35.92,22.17,52.63,19.03,51.92,40.66,63.23,21.9,67.42,23.19,44.1,27.91,51.24,74.61,497.51,24.29,35.85,49.92,38.9,68,51.65,42.23,71.09,14.82,63.74,63.39,34.49
2007-05-07,103.92,80.83,467.27,48.61,30.71,37.24,103.16,79.58,73.58,39.6,62.18,64.26,27.38,36.07,22.34,52.73,19.05,52.03,40.83,60.82,21.96,67.48,23.45,43.95,27.81,51.42,75,495.58,24.15,36.06,49.5,38.84,69.05,51.5,42.32,70.78,14.78,63.76,63.27,34.62
2007-05-08,105.06,81.38,466.81,48.1,30.75,37.08,103.29,80.05,72.36,39.27,61.75,63.7,27.35,35.81,22.11,52.45,18.95,52.24,40.62,61.83,22.15,67.15,23.4,44.17,28.36,51.4,74.63,494.11,23.89,36.55,49.32,38.63,68.34,51.12,42.27,70.84,14.67,62.66,63.27,34.63
2007-05-09,106.88,81.42,469.25,47.93,30.78,37.26,104.38,79.75,72.74,39.47,62.01,64.11,27.16,36.11,22.13,53.2,18.83,52.05,41.16,62.85,22.47,67.17,23.34,44.27,26.51,51.45,74.35,497.79,23.74,36.12,49.84,39.18,68.77,51.25,42.18,70.9,14.65,63.1,63.28,34.81
2007-05-10,107.34,79.39,461.47,47.75,30.58,36.78,104.68,78.19,72.74,38.91,61.49,62.5,26.8,35.4,21.87,52,18.49,51.08,40.78,60.92,22.21,66.35,22.8,43.91,26.29,50.58,72.92,489.33,23.49,35.69,50,38.79,68.02,50.48,41.56,69.83,14.54,57.33,62.75,34.4
2007-05-11,108.74,81.23,466.74,47.78,30.89,36.97,105.98,80.04,73.36,39.59,61.65,62.27,27.04,35.52,21.95,52.15,18.98,52,41.35,61.56,22.28,66.8,23.01,44.86,26.63,50.95,74.38,488.5,23.86,36.07,50.65,38.86,68.39,51.93,42.23,71.27,14.65,56.3,62.97,34.66
2007-05-14,109.36,81.25,461.78,47.84,30.97,36.6,105.57,80.87,72.8,40.03,61.72,62.61,27.23,35.3,21.92,51.83,18.94,52.08,41.6,61.7,22.12,66.79,23.05,44.25,26.29,50.78,74.74,486.2,24.01,35.98,50.63,39.01,68.25,51.85,42.55,70.68,14.7,56.07,62.42,34.41
2007-05-15,107.52,81.13,458,47.62,30.9,36.64,104.83,80.73,72.66,40.39,62.07,61.82,27.1,35.41,21.86,52.03,18.84,52.62,42.54,60.58,22.01,67.45,23.34,44.17,26.13,50.94,75.51,485.55,24.02,35.94,51.27,38.3,68.5,52.33,42.55,70.48,14.83,54.01,63.02,34.54
2007-05-16,107.34,81.45,472.61,47.18,31.07,36.83,105.87,80.73,72.6,41.14,63.32,63.05,27.32,36.22,21.98,52.98,18.99,52.69,42.74,63.22,22.18,68.64,23.5,45.05,26.48,51.12,76.5,505.05,24.57,36.01,51.97,38.37,68.48,53,43.23,71.34,14.95,54.33,63.98,34.58
2007-05-17,109.44,81.8,470.96,47.11,30.98,36.53,105.31,81.46,72.26,41.26,63.37,62.74,27.36,36.24,21.75,52.56,19.05,52.46,42.14,62.17,22.23,68.49,23.43,44.82,26.28,51.13,78.71,504.04,24.3,35.99,52.26,38.3,69.37,53.99,44.32,70.15,14.89,53.68,63.56,34.54
2007-05-18,110.02,83.26,470.32,47.27,30.83,36.96,107.99,82.85,72.09,41.1,63.48,63.42,27.44,36.42,21.93,52.54,19.25,53.25,42.59,63.3,22.7,69.48,23.64,45.21,26.21,51.28,79.4,505.88,24.87,36.02,52.33,38.88,69.19,54.67,45.29,70.05,14.94,54.04,63.96,34.78
2007-05-21,111.98,83.59,470.6,46.62,31.05,37.1,107.04,82.83,72.62,40.55,63.27,63.52,27.42,36.31,21.63,52.56,19.32,53.79,42.54,68.3,22.63,69.03,23.32,46.13,26.4,51.23,80.14,504.41,24.88,36.44,52.27,38.63,68.92,54.79,45.9,70.31,15.14,54.18,64.27,34.58
2007-05-22,113.54,82.77,475.86,46.54,30.69,37.34,106.7,82.18,72.87,40.44,63,63.58,27.37,36,21.45,52.29,19.37,54.15,42.61,68.88,22.99,68.67,22.95,46.38,26.37,51.5,79.11,506.62,24.71,36.27,52.5,38.53,69.21,54.52,45.9,70.1,15.31,53.96,64.27,34.42
2007-05-23,112.89,82.99,473.97,46.33,30.58,37.6,105.58,81.4,72.78,40.41,63.1,63.81,27.34,36.09,21.39,51.99,19.16,54.35,42.67,69,22.67,68.69,22.76,44.84,25.97,51.35,80.6,505.97,24.69,36.48,51.57,38.78,68.85,54.61,46.42,69.98,15.25,54.74,63.99,34.37
2007-05-24,110.69,82.28,474.33,46.65,30.17,37.38,103.95,79.97,72.45,40.42,62.87,63.48,27.28,36.04,21.35,51.59,18.75,53.75,42.54,69.35,21.97,68.45,22.46,43.59,25.4,51.05,78.85,505.24,24.26,35.84,50.96,38.95,68.26,53.93,45.5,70.65,15.06,54.57,64.02,34.18
2007-05-25,113.62,83.51,483.52,46.91,30.48,37.56,105.18,81.13,73.2,40.76,62.96,63.19,27.53,36.13,21.62,51.64,19.24,53.7,42.5,68.55,22.16,68.82,22.42,43.35,25.52,51.2,79.24,506.99,24.61,36.03,50.9,38.38,68.62,54.96,46.24,71.08,15.12,54.55,63.63,34.39
2007-05-29,114.35,82.62,487.11,46.94,30.79,37.4,105.91,80.71,72.68,40.49,63.65,63.05,27.56,36.15,21.74,51.82,19.31,53.4,43.2,69.63,22.3,68.48,22.53,44.28,25.9,51.19,77.88,505.05,24.46,35.59,50.61,38.65,68.99,54.07,45.59,71.34,15.24,54.61,64.34,34.47
2007-05-30,118.77,84,498.6,47.12,31.11,37.73,106.93,82.25,72.56,40.98,63.85,63.22,27.41,36.23,22.1,52.06,19.42,52.71,43.82,69.86,22.08,68.57,22.21,42.82,26.39,50.81,79.91,507.72,24.81,35.91,50.23,38.7,69.43,55.09,46.77,71.56,15.27,55.26,65,34.71
2007-05-31,121.19,83.17,497.91,47.6,30.69,37.58,106.6,81.49,72.5,41.34,63.55,63.27,27.49,36.09,22.08,51.83,19.38,52.45,43.53,69.14,22.18,68.33,22.41,42.95,26.92,50.71,77.87,501.19,24.76,35.44,50.55,38.87,70.55,54.97,46.85,71.97,15.19,56.45,64.98,34.58
2007-06-01,118.4,84.22,500.4,49.47,30.59,37.45,106.54,82.23,72.7,40.53,63.48,63.41,27.68,36.4,22,51.9,19.66,52.14,43.01,68.58,22.36,68.7,22.39,42.77,26.86,50.78,78.19,501.37,24.71,35.24,50.95,39.21,70.78,56.33,47.72,72.36,15.34,56.94,65.07,34.63
2007-06-04,121.33,84.22,507.07,51.21,30.72,37.81,106.23,83.13,72.89,40.9,63.19,63.6,27.52,36.2,21.95,51.57,19.67,51.75,42.95,70.42,22.16,68.31,22.12,42.18,27.01,50.85,80.06,498.06,24.43,35.7,51.1,39.8,70.82,58.38,48.05,72.27,15.34,56.91,65.02,34.51
2007-06-05,122.67,84.26,518.84,50.52,30.58,37.4,105.84,82.73,72.38,40.49,63.46,63.31,27.28,35.91,21.8,51.22,19.48,51.44,42.76,73.65,21.96,67.62,22.07,42.49,27.2,50.66,79.2,495.76,24.49,35.27,50.85,38.86,70.75,58.31,47.98,71.72,15.1,57.61,64.79,34.5
2007-06-06,123.64,83.62,518.25,50.75,30.29,37.29,102.41,81.79,72.12,40.38,63.19,62.9,26.79,35.59,21.67,50.56,19.35,50.76,42.92,72.29,21.49,67.06,21.77,42.23,26.6,50.33,79.78,490.52,24.2,34.91,50.64,38.3,69.92,57.65,47.44,71.62,15.13,57.29,63.74,34.31
2007-06-07,124.07,81.96,515.06,49.76,29.62,36.76,101.8,80.2,72.54,39.52,62.32,62,26.29,35.06,21.41,49.82,18.73,50.34,42.59,72.04,21.31,66.35,21.47,41.02,25.85,49.79,77.78,483.07,23.65,34.26,50.21,37.66,68.87,56.67,46.75,71.25,14.86,56.64,62.74,34.03
2007-06-08,124.49,82.68,515.49,50.08,30.05,37.32,103.07,80.69,72.24,40.26,63.07,62.13,26.52,35.34,21.53,50.41,19.06,50.14,43.07,73.24,21.83,66.61,21.59,41.87,26.48,50.26,78.76,490.52,23.78,34.2,51.41,37.95,70.23,56.94,46.77,72.32,15.02,57.37,63.04,34.21
2007-06-11,120.19,83.06,511.34,49.81,30.02,37.46,103.22,81.36,72.63,40.12,63.05,62.27,26.37,35.48,21.51,50.43,19.21,51.05,43.51,71.17,21.93,66.04,21.5,41.39,26.32,50.05,80.18,491.81,23.82,34.18,51.25,37.71,70.18,57,47.12,72.48,15,57.41,63.06,34.3
2007-06-12,120.38,82,504.77,48.91,29.85,37.05,102.34,80.56,72.36,39.08,62.16,61.83,26.11,35.18,21.31,49.35,18.84,50.22,43.08,70.07,22.2,66.03,21.22,41.81,26.06,49.66,78.74,483.81,23.62,33.56,51.48,37.36,69.67,56.59,46.67,71.25,14.98,57.46,62.12,33.85
2007-06-13,117.5,83.35,505.24,49.5,30.39,37.64,103.12,81.15,72.5,39.98,62.37,62.18,26.35,35.94,21.54,50.29,19.3,50.67,42.9,70.89,22.67,66.39,21.56,42.6,26.53,50.36,81.96,493.74,24.27,33.4,52.19,37.73,70.73,57.7,47.05,72.14,15.16,58.14,63.15,34.15
2007-06-14,118.75,84.77,502.84,49.28,30.52,37.8,103.85,82.33,72.42,40.56,62.42,62.45,26.39,35.89,21.52,50.32,19.64,50.23,43.22,71.94,23.23,66.89,21.56,42.62,26.83,50.08,84.23,493.65,24.86,33.79,52.25,37.79,71.28,58.73,47.94,73.95,15.2,58.23,63.14,33.94
2007-06-15,120.5,85.94,505.89,49.34,30.49,38.12,105.09,83.17,72.44,40.28,62.57,62.77,26.47,35.97,21.64,50.56,19.86,50.73,42.99,72.4,24.24,66.68,21.77,42.63,27.39,50.08,84.6,496.5,25.28,34.4,52.17,37.95,72.01,59.31,48.72,74.05,15.25,59.03,63.77,34.12
2007-06-18,125.09,86.36,515.2,49.11,30.51,38.07,105.33,83.39,72.28,40.01,61.77,62.33,26.26,36.14,21.71,50.43,19.79,50.63,42.55,71.83,24.17,66.59,21.69,42.33,27.21,49.91,85.45,496.32,25.27,34.54,52.4,37.96,72.19,59.38,48.83,73.32,15.14,58.61,63.14,34.2
2007-06-19,123.66,85.84,514.31,48.81,30.46,39.29,106.5,83.29,72.57,40.24,61.82,62.42,26.21,36.38,21.56,50.85,19.88,50.32,43.07,69.81,24.1,65.8,21.75,42.69,27.3,50.55,85.77,499.08,25.38,34.76,52.48,38.27,71.72,59.1,48.55,73,15,58.13,63.15,34.39
2007-06-20,121.55,82.82,509.97,48.59,30.01,39.07,106,80.97,72.23,39.53,61.94,62.04,25.71,35.68,21.6,49.46,19.53,49.26,42.54,69.1,23.94,65.52,21.59,43.07,27.2,49.98,84.76,491.53,25.46,34.19,51.33,40.03,71.83,57.11,47.32,72.91,14.73,57.7,62.05,33.96
2007-06-21,123.9,84.3,514.11,48.39,30.22,38.8,106.6,82.85,71.88,39.59,61.88,62.11,25.92,35.63,21.85,49.84,19.68,49.3,42.44,69.67,24.29,65.88,21.4,43.56,27.32,49.89,85.76,493.56,25.64,34.19,51.07,39.95,71.95,58.52,48.21,73.37,14.8,57.27,62.66,33.8
2007-06-22,123,82.52,524.98,47.83,29.49,38.24,104.44,81.55,71.56,38.85,61.03,60.73,25.38,35.02,21.65,48.72,19.39,48.55,41.63,68.86,23.7,64.86,21.03,42.99,26.92,48.95,89.2,482.06,25.08,34.14,50.42,39.36,71.38,58.8,47.65,72.85,14.72,55.96,61.79,33.42
2007-06-25,122.34,82.37,527.42,47.82,29.49,38.21,105.1,82.95,71.06,39.08,61.08,61.11,25.4,35.08,21.72,48.36,19.48,48.34,41.5,68.66,23.48,64.65,21.5,42.53,27.03,48.85,87.16,475.44,25.02,34.06,51.3,39.18,71.27,57.73,47.22,73.29,14.83,55.86,61.8,33.39
2007-06-26,119.65,81.82,530.26,47.97,29.52,38.02,105.33,82.7,70.81,39.29,61.19,61.65,25.59,35.06,21.79,48.6,19.16,49.12,41.07,67.48,23.38,64.66,21.47,42.84,27.15,48.8,86.29,470.47,25.13,34.06,51.75,39.15,70.57,55.89,45.87,73.15,15.02,55.1,61.33,33.5
2007-06-27,121.89,83.48,526.29,48.46,29.87,38.06,105.43,83.89,71.2,39.98,61.43,61.45,25.61,35.33,22,49.24,19.69,50.33,40.92,68.14,23.79,65.17,21.47,43.42,27.27,49.19,86.97,476.54,25.22,34.27,51.34,39.76,71.5,56.81,46.75,73.56,15.15,55.5,61.53,33.38
2007-06-28,120.56,83.6,525.01,48.21,29.83,38.12,105.95,84.18,71.84,40.74,61.36,61.5,25.63,35.28,22.08,48.96,19.85,50.48,41.07,68.89,23.92,65.25,21.37,43.46,27.85,49.09,85.55,476.54,25.35,33.85,50.85,39.52,71.09,57.28,46.44,73.62,15.09,55.31,61.22,33.2
2007-06-29,122.04,83.88,522.7,48.11,29.47,38.28,105.25,84.24,72.1,41.5,61.19,61.62,25.57,35.17,21.94,48.45,19.71,49.8,41.17,68.41,23.74,64.85,21.3,43.39,27.85,48.89,84.94,471.76,25.4,34.14,50.76,39.35,70.93,57.88,47.5,73,15.13,55.29,61.18,32.95
2007-07-02,121.26,84.82,530.38,48.33,29.74,38.26,105.01,85.15,72.49,41.85,61.74,61.85,25.73,35.51,22.05,49.15,19.92,49.57,41.58,69.61,24.27,65.3,21.61,43.93,27.89,49.32,86.74,474.98,25.69,34.52,51.38,39.37,72.46,58.72,48.41,73.33,15.3,55.24,61.79,33.19
2007-07-03,127.17,85.36,534.34,48.47,30.02,38.7,106.58,86.33,72.74,41.5,61.79,61.95,25.81,35.68,22.19,49.34,20.07,49.83,42.12,69.45,24.59,65.59,21.61,43.86,28.1,49.55,87.89,477,25.83,34.54,51.4,39.2,72.47,58.8,48.78,73.2,15.32,55.19,62.42,33.5
2007-07-05,132.75,85.16,541.63,48.09,29.99,38.54,108.05,86.57,73.36,40.96,61.67,62.28,25.9,35.32,22.09,48.79,20.49,49.82,41.98,68.73,24.6,65.91,21.57,43.54,28.37,49.37,87.98,473.69,25.72,34.63,51.21,39.83,72.12,59.46,48.84,73.75,15.35,54.86,61.38,33.38
2007-07-06,132.3,86.46,539.4,48.39,29.97,38.48,109.03,87.68,74.1,40.66,61.48,62.13,25.92,35.33,22.06,48.97,20.4,49.46,41.55,68.97,24.68,66.22,21.48,43.58,28.47,49.15,88.33,475.53,25.82,34.49,51.43,40.3,72.6,59.77,49.04,73.7,15.45,54.82,61.51,33.39
2007-07-09,130.33,87.44,542.56,48.5,29.87,38.62,108.97,89.5,74.28,40.49,61.52,62.72,25.88,35.12,22.11,48.79,20.16,49.42,42.02,72.07,24.96,66.05,21.36,43.59,28.45,48.81,88.34,474.61,25.55,34.46,51.14,40.23,72.52,60.64,50.86,74.4,15.47,54.55,62.44,33.35
2007-07-10,132.35,86.5,543.34,47.58,29.33,37.9,108.63,89,74.08,39.5,61.03,62.2,25.58,34.44,21.85,47.51,19.72,48.66,40.52,70.28,24.97,65.87,21.05,43.21,28.31,48.36,87.27,469.09,24.93,33.89,50.34,40.25,72.07,59.79,50.9,74.04,15.2,54.29,60.3,32.84
2007-07-11,132.39,87.29,544.47,47.68,29.49,38.2,109.1,90.75,73.8,39.81,61.56,62.86,25.45,34.92,21.85,48.13,19.98,48.9,40.8,70.73,24.57,66.11,21.3,43.84,28.76,48.51,87,472.86,25.07,33.98,50.72,40.48,73,59.71,51.79,74.33,15.3,55.13,60.28,32.73
2007-07-12,134.07,89.62,545.33,48.83,30.07,39,109.28,93.3,73.55,40.48,62.93,63.36,25.98,35.44,22.08,49.53,20.5,50.77,41.43,72.79,26,66.94,21.52,45.25,29.8,49.53,88.51,486.01,25.04,34.25,51.65,40.94,73.99,61.75,53.64,74.76,15.55,55.95,63.33,33.13
2007-07-13,137.73,90.33,552.16,49.15,29.82,39.5,108.6,93.33,73.55,40.4,62.66,63.43,25.91,35.54,22.28,50.05,20.4,50.85,41.76,75.1,25.97,66.85,21.31,45.35,29.89,49.5,89.64,483.07,25.27,34.37,51.91,40.87,75,63.6,54.56,75.15,15.47,56.93,62.83,33.18
2007-07-16,138.1,89.7,552.99,48.94,30.03,40.12,109.66,92.12,73.08,40.21,63.15,63.8,26.08,35.45,22.59,49.83,20.2,50.83,42.76,73.69,25.95,66.99,21.44,45.03,29.89,49.62,90.54,480.04,24.97,34.47,52.1,40.58,76.67,61.54,52.72,75.53,15.39,56.03,61.88,33.2
2007-07-17,138.91,89.09,555,48.35,30.78,40.71,110.77,91.1,73.26,39.84,62.68,62.74,25.96,35.59,22.3,49.92,20.38,50.27,42.26,73.79,26.33,66.4,21.37,45.03,29.73,49.8,89.87,482.52,25.46,34.68,52.16,40.15,76.84,60.27,52.03,75.52,15.38,55.59,64.74,32.87
2007-07-18,138.12,91.15,549.5,48.04,30.92,40.45,111.08,93.08,72.98,39.63,62.59,62.2,25.13,35.39,22.41,48.88,20.41,49.94,41.97,73.32,25.06,66.13,21.49,45.1,29.44,49.36,91.2,474.61,26.21,34.6,52.2,40.04,75.56,61.93,52.89,75.2,15.17,55.8,65.05,32.48
2007-07-19,140,92.29,548.59,48.79,31.51,40.71,115.86,93,72.76,39.65,62.79,62.39,24.99,35.54,22.53,48.62,20.6,49.34,42.26,73.35,25.26,65.47,21.74,43.35,29.94,49.27,93.45,470.29,26.17,34.47,52.67,39.7,77.18,62.24,52.86,75.84,15.24,55.57,65.55,32.33
2007-07-20,143.75,91.94,520.12,48.06,31.16,40.12,114.81,92.12,72.85,39.06,62.15,61.79,24.9,34.72,22.32,47.56,20.61,49.02,42.28,71.63,24.55,64.67,21.16,43,29.59,48.31,96.68,466.61,25.83,34.34,52.09,39.39,76.03,62.1,52.22,75.01,15.06,56.18,64.51,31.89
2007-07-23,143.7,93.44,512.51,48.11,31.19,40.82,116.38,92.57,72.77,40.03,63.34,62,25.03,34.85,22.5,47.15,20.78,52.33,42.79,71.74,24.72,66.59,21.58,42.75,30.26,48.15,96.32,467.8,26.06,35.03,52.5,38.96,76.22,61.37,51.81,74.54,15.02,56.8,64.66,31.75
2007-07-24,134.89,90.84,514,48.02,30.8,40.22,116.17,89.85,72.72,39.68,62.96,61.47,24.89,33.93,22.32,45.34,20.64,51.72,43.11,69.25,24.53,66.26,21.02,43.08,29.76,47.15,94.8,453.55,25.57,34.75,51.55,37.95,74.74,59.17,49.82,74.68,14.68,56.44,61.17,30.9
2007-07-25,137.26,92.79,509.76,47.87,30.71,40.42,118.1,91.05,72.77,40.5,62.98,61.53,24.78,34.57,22.67,45.27,20.58,53.38,43.22,86.18,24.5,68.32,20.93,42.45,29.91,47.93,96.91,452.63,25.78,34.93,50.96,38.04,75.19,60.72,51,76.21,14.64,57.16,61.73,31.14
2007-07-26,146,88.23,508,46.82,29.98,39.53,116.53,87.46,71.91,39.97,62.56,60.96,24.15,33.65,22.22,44.08,20.01,51.97,42.4,84.01,24,66.84,20.45,42.08,29.67,47.23,94.64,439.75,24.58,34.08,49.5,37.3,74.45,58.17,49.5,75.7,14.41,56.16,60.26,30.46
2007-07-27,143.85,85.59,511.89,45.94,29.39,38.79,115.62,85.2,72.3,39.24,62.82,59.77,23.79,33.56,21.93,44.23,19.62,50.12,42,84.04,23.54,65.66,20.02,41.67,28.97,47.41,93.02,432.02,24.08,33.74,48.76,36.75,73.29,56.9,48.53,75.67,14.06,55.62,58.55,29.99
2007-07-30,141.43,86.01,516.11,46.21,29.4,39.27,114.52,86.43,71.98,39.77,63.27,60.07,23.76,34.61,21.98,44.75,19.58,50.12,41.51,82.7,23.85,65.9,20.34,42.53,29.49,47.7,95.35,434.05,24.58,34.01,48.39,37.81,73.63,57.41,49.5,76.82,14.19,56.19,60.14,30.56
2007-07-31,131.76,85.13,510,45.95,28.99,38.76,110.65,85.26,72.08,39.16,61.86,60.5,23.51,33.77,21.86,44.01,19.12,49.65,42.62,78.54,23.62,65.62,20.29,41.65,28.91,47.42,94.72,428.34,23.73,33,47.87,37.17,72.97,56.72,49.16,75.72,14.34,53.74,58.54,29.95
2007-08-01,135,85.84,512.94,46.22,29.3,38.95,112.04,85.17,71.99,40.23,63.16,60.96,23.63,34.48,22.34,44.38,19.79,51.02,43.24,77.31,23.8,66.43,20.39,41.39,29.77,47.63,94.62,430.92,23.57,33.83,48.27,37.77,74.65,57.21,49.11,76.93,14.37,52.09,59.63,30.48
2007-08-02,136.49,85.18,511.01,46.73,29.52,39.03,113.23,83.89,71.76,40.6,63.3,61.03,23.85,34.42,22.51,44.59,20.09,51.64,43.13,79.71,24.3,66.81,20.5,42.04,30.13,47.78,92,439.57,23.31,34.36,48.99,37.82,74.76,56.97,48.81,76.58,14.49,51.44,60.91,30.4
2007-08-03,131.85,82.08,503,45.52,28.96,38.06,111.89,81.02,71.98,39.45,62.88,60.55,23.51,32.81,22.35,43.65,19.66,50.29,42.75,76.8,23.91,66.47,20.45,40.77,29.46,47,87.74,425.43,23.1,33.9,48.52,36.19,73.93,55.26,47.19,75.17,14.37,50.9,57.49,29.26
2007-08-06,135.25,83.54,510,47.02,29.54,39.1,113.89,82.02,73.4,40.26,65,62.3,24.11,34.76,22.75,45.11,20.08,51.35,43.42,79,24.13,68.51,21.26,41.78,29.5,48.16,87.25,449.9,23.41,34.3,49.46,36.89,74.85,54.29,48.01,77.83,14.88,51.77,60.23,31.12
2007-08-07,135.03,85.7,516.02,47.06,29.55,39.48,113.53,83.18,73.84,40.46,65.23,62.08,24.35,34.89,22.84,45.34,19.68,51.63,43.11,79.14,24.13,69.16,21.73,40.5,29.69,48.67,88.76,452.13,23.38,34.55,49.73,36.4,74.15,55.35,48.64,77.74,14.94,51.39,60.43,31.24
2007-08-08,134.01,87.9,525.78,48.42,30,40.46,112.98,84.33,73.74,40.35,65.16,62.49,24.61,34.99,23.43,46.51,20.2,52.36,43.19,77.78,24.68,69.94,22.53,40.15,31.68,49.7,93.72,460.51,23.23,34.29,50.29,37.8,74.05,56.36,49.06,78.37,15.02,52,62.96,31
2007-08-09,126.39,83.6,514.73,46.45,29.3,38.94,110.73,81.11,72.86,39.25,64.97,60.83,24.14,34.16,23.43,44.17,20.09,51.44,41.92,74.11,23.92,68.5,21.98,38.22,31.4,48.35,92.2,436.41,22.63,33,49.93,35.79,72.37,54.6,47.58,78.1,14.6,50.99,60.65,29.88
2007-08-10,125,84.51,515.75,46.07,28.71,38.23,112.64,83.42,72.5,38.87,65.39,61.15,23.99,34.4,23.06,44.25,19.99,50.88,41.33,74.78,23.98,67.95,22.1,37.89,31.39,48.59,92.1,437.34,22.98,33.16,49.41,35.92,73.08,55.64,47.56,76.75,14.54,50.08,60.78,29.96
2007-08-13,127.79,82.92,515.5,46.17,28.63,38.17,112.71,82.45,72.78,39.08,64.28,61.45,23.89,33.9,22.87,43.83,19.72,50.56,41.65,74.87,24.02,68.08,21.57,38.92,30.83,48.5,90.68,433.06,23.27,33.24,48.71,35.24,74.01,55.6,48.17,76.71,14.54,51.26,59.45,29.8
2007-08-14,124.03,83.13,508.6,43.82,28.27,37.68,112.05,82.45,72.57,38.26,63.72,61.13,23.58,33.66,22.71,43.3,19.35,49.93,40.96,73.45,23.8,67.16,21,37.78,30.26,47.86,89.17,424.87,23.03,32.36,48,33.52,72.78,55.24,47.96,75.71,14.42,51.32,57.3,29.55
2007-08-15,119.9,81.69,497.55,43.28,28.1,36.9,111.23,80.76,73.1,37.99,63.48,61.3,23.53,33.57,22.58,43,19.18,49.78,40.5,72.38,23.22,67.34,20.95,36.09,29.92,48.23,87.24,424.41,22.66,31.71,47.56,33.36,71.63,54.18,47.06,74.23,14.24,50.59,56.74,29.68
2007-08-16,117.05,80.67,491.52,43.5,27.81,37.2,109.69,81.39,75.83,37.92,64.03,61.63,23.39,35.4,22.48,45.47,19.14,49.46,40.23,72.79,23.1,68.37,20.76,36.93,29.3,49.85,85.84,442.46,22.56,32.58,48.07,32.82,71.08,53.1,47,74.82,14.32,49.41,58.17,31.43
2007-08-17,122.06,84.14,500.04,43.49,28.25,38.45,110.9,84.36,78.96,39.05,65.35,62.02,23.94,37.24,22.84,47.01,19.35,49.62,40.8,75.02,23.7,69.38,21.1,37.54,29.99,51.76,88.56,454.18,22.81,32.68,47.57,33.31,73.82,54.33,48.12,76.32,14.58,50.08,58.89,32.81
2007-08-20,122.22,84.53,497.92,43.59,28.26,38.22,109.22,84.89,79.24,38.65,65.01,61.83,24.17,37.1,22.87,46.49,19.11,49.98,41.11,74.7,24.11,68.61,20.97,37.42,29.76,51.35,90.7,450.27,22.25,32.91,48.29,33.79,74.7,55.04,48.57,75.94,14.46,49.79,58.68,32.61
2007-08-21,127.57,83.15,506.61,43.7,28.07,38.35,109.04,84.3,79.65,38.75,64.46,61.67,24.24,37.37,22.66,46.2,19.27,49.77,41.71,77.49,23.89,68.45,20.96,36.9,30.1,51.3,89.25,447.2,22.15,33.29,48.47,34.3,72.94,54.56,47.58,75.52,14.5,49.24,59.14,32.68
2007-08-22,132.51,83.58,512.75,43.75,28.22,39.14,110,85.39,78.78,39.78,64.74,62.01,24.65,36.7,22.63,46,19.32,50.36,41.82,78.5,24.15,68.8,20.87,37.27,30.26,51.65,91.04,450.65,22.58,33.57,49.36,34.77,73.87,54.95,47.98,76.04,14.72,49.3,60.13,32.97
2007-08-23,131.07,83.75,512.19,43.17,28.3,39.12,111.45,85.48,78.9,40.1,65.04,62.11,24.62,36.45,22.64,45.67,19.37,50.5,42.15,77.3,24.23,67.91,20.88,37.86,30.27,51.83,92.42,449.9,23.01,33.16,49.85,34.02,73.3,55.06,48.29,76.42,14.81,50.25,60.03,32.81
2007-08-24,135.3,85.69,515,43.74,28.81,39.41,113.24,87.22,79.9,40.36,65.93,61.88,24.74,36.57,22.65,45.95,19.94,50.82,42.64,79.25,24.79,68.22,21.02,38.23,30.73,51.87,94.23,451.3,23.02,33.87,50.12,34.68,74.33,56.73,49.1,77.03,14.93,50.27,60.89,33.05
2007-08-27,132.25,85.12,513.26,43.82,28.49,39,113.44,87,79.31,40.1,65.23,61.6,24.76,36.13,22.66,44.91,19.86,50.12,42.59,78.65,24.45,68.1,20.82,38.58,31.1,50.87,93.14,444.69,23.34,33.84,49.47,35.25,73.72,56.36,49.25,76.42,15.12,49.92,59.96,32.85
2007-08-28,126.82,83,506.4,43.4,27.93,38.05,112,84.3,79.3,38.79,64.7,61.25,24.47,35.2,22.34,43.6,19.36,49.21,41.52,76.22,23.96,67.51,20.33,37.87,30.41,49.66,91.31,429.34,22.51,33.2,48.64,35.05,72,54.68,47.93,75.34,14.9,49.01,57.35,31.8
2007-08-29,134.08,85.23,512.88,44.19,28.59,38.71,114.57,86.7,79,40.2,65.12,61.86,24.67,35.98,22.45,44.13,20.13,49.92,42.23,79.05,25.09,68.19,20.61,38.92,31,50.55,95.72,436.87,23.24,33.89,49.19,36.55,74.35,56.24,49.73,76.08,15.06,50.19,58.14,32.31
